event_id,event_type,period_id,timestamp,end_timestamp,ball_state,ball_owning_team,team_id,player_id,coordinates_x,coordinates_y,end_coordinates_x,end_coordinates_y,receiver_player_id,result,success,pass_type,is_under_pressure,is_counter_attack,match_id,home_team,away_team,pass_distance,pass_angle,distance_from_own_goal,distance_to_opponent_goal,zone_start,zone_end,lateral_start,lateral_end,pass_progression,is_forward_pass,is_backward_pass,lateral_movement,is_long_pass,is_short_pass,is_diagonal_pass,is_cross_field,pass_into_final_third,pass_into_box,body_part_DROP_KICK,body_part_HEAD,body_part_KEEPER_ARM,body_part_LEFT_FOOT,body_part_OTHER,body_part_RIGHT_FOOT,pass_type_CROSS,pass_type_HAND_PASS,pass_type_HEAD_PASS,pass_type_HIGH_PASS,pass_type_LONG_BALL,pass_type_SHOT_ASSIST,pass_type_THROUGH_BALL,set_piece_CORNER_KICK,set_piece_FREE_KICK,set_piece_GOAL_KICK,set_piece_KICK_OFF,set_piece_THROW_IN,zone_start_defensive,zone_start_middle,zone_start_attacking,zone_end_defensive,zone_end_middle,zone_end_attacking,lateral_start_left,lateral_start_center,lateral_start_right,lateral_end_left,lateral_end_center,lateral_end_right,pass_success
31efd6a5-7e19-4e35-bbad-3d2dbe6cd54b,PASS,1,0 days 00:00:00.522000,0 days 00:00:02.703000,alive,762,762,5058,0.5043571428571428,0.5067279411764707,0.322108843537415,0.6818872549019608,5054.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.2527750537329935,136.13628162991247,39.496492427047265,125.8527997295018,defensive,defensive,left,left,-0.18224829931972786,0,1,0.1751593137254901,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1
978cd696-3d27-4d30-a128-7dc58c43e410,PASS,1,0 days 00:00:03.999000,0 days 00:00:06.626000,alive,762,762,5054,0.322108843537415,0.7088480392156863,0.677891156462585,0.0169607843137254,5051.0,COMPLETE,True,LONG_BALL,1,0,7478,OL Reign,Houston Dash,0.778003231154058,-62.78686293721015,39.29247226266795,125.96266214265063,defensive,defensive,left,left,0.35578231292517004,1,0,0.6918872549019609,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
771297d8-9c2b-476d-bab7-790f59a209f2,PASS,1,0 days 00:00:06.663000,0 days 00:00:08.832000,alive,762,762,5051,0.6857823129251701,0.0395751633986928,0.7725850340136053,0.22375,,INCOMPLETE,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.20360521315888472,64.76521289035068,39.96630894268801,125.82812918978149,defensive,defensive,left,left,0.08680272108843523,1,0,0.1841748366013072,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
434500ef-3e3f-49b7-a769-8a5ff528b4e8,PASS,1,0 days 00:00:09.616000,0 days 00:00:10.313000,alive,762,762,5058,0.7410204081632652,0.2641911764705882,0.6936734693877551,0.1865686274509804,5051.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.09092300439225112,-121.38167607208683,39.74271774936123,125.70456919359061,defensive,defensive,left,left,-0.047346938775510106,0,1,0.0776225490196078,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
a08323b1-7af3-4d1d-bd36-e20a66a04ecd,PASS,1,0 days 00:00:11.771000,0 days 00:00:12.684000,alive,762,762,5051,0.7173469387755101,0.0734967320261437,0.5827857142857142,0.0734967320261437,5038.0,COMPLETE,True,,1,0,7478,OL Reign,Houston Dash,0.1345612244897959,180.0,39.93294692153458,125.78742776816759,defensive,defensive,left,left,-0.1345612244897959,0,1,0.0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
e989dabb-fb8e-4ff4-a728-eae162e936b7,PASS,1,0 days 00:00:15.103000,0 days 00:00:20.898000,alive,762,762,5038,0.5989795918367347,0.0734967320261437,0.9083333333333332,0.0056535947712418,,OUT,False,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.3167055867055897,-12.369486425921389,39.93099597754812,125.8996796569322,defensive,defensive,left,left,0.30935374149659856,1,0,0.06784313725490189,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
eeb04ca7-4557-487d-81ac-dd2a19d1e9b8,PASS,1,0 days 00:00:25.195000,0 days 00:00:26.952000,alive,760,760,5069,0.0916666666666666,0.9943464052287584,0.2431972789115646,0.8586601307189542,5001.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.20340179826556,-41.842475078575454,39.00576130692834,126.09301889927558,defensive,defensive,left,left,0.151530612244898,1,0,0.1356862745098042,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
fead2b98-4a33-4efe-ae3d-fb9a103da31b,PASS,1,0 days 00:00:27.111000,0 days 00:00:30.859000,alive,760,760,5001,0.2431972789115646,0.8473529411764706,0.4782142857142857,0.9943464052287584,,OUT,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.27720041839903753,32.02428411668685,39.153402363386924,125.99452991971714,defensive,defensive,left,left,0.2350170068027211,1,0,0.14699346405228775,0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
288e38dd-8478-40cd-847c-5656e5d15cf2,PASS,1,0 days 00:00:44.086000,0 days 00:00:45.077000,alive,762,762,5038,0.5392142857142856,0.0056535947712418,0.5910884353741497,0.0621895424836601,5058.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.07672835712222222,47.462288174262206,39.9979811543952,125.97788324883034,defensive,defensive,left,left,0.05187414965986403,1,0,0.0565359477124183,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
441c4d6b-7f7d-4077-9633-a0fa6ab517cb,PASS,1,0 days 00:00:45.118000,0 days 00:00:46.669000,alive,762,762,5058,0.5989795918367347,0.0734967320261437,0.5392142857142856,0.1413398692810457,,INCOMPLETE,False,,0,0,7478,OL Reign,Houston Dash,0.09041340104485349,131.37791274321492,39.93099597754812,125.8996796569322,defensive,defensive,left,left,-0.05976530612244901,0,1,0.067843137254902,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
e60afe09-eb94-4d2b-8b71-e00979d10933,PASS,1,0 days 00:00:46.669000,0 days 00:00:47.605000,alive,762,760,5006,0.4607857142857143,0.8586601307189542,0.6226530612244898,0.9604248366013072,5002.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.1911990935342522,32.15724659857591,39.144052041620064,125.78421299514692,defensive,defensive,left,left,0.16186734693877552,1,0,0.10176470588235298,0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
0cb3c036-17b1-4ef9-8ac9-d686bedb524f,PASS,1,0 days 00:00:50.761000,0 days 00:00:52.888000,alive,762,762,5054,0.2037414965986394,0.0395751633986928,0.0742063492063492,0.3315931372549019,5056.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.3194586850674559,113.92141391523911,39.96094422957369,126.28530834794452,defensive,defensive,left,left,-0.12953514739229022,0,1,0.2920179738562091,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
1e927c2a-f6d9-4e5d-868e-3dc5b49fef52,PASS,1,0 days 00:00:52.968000,0 days 00:00:54.712000,alive,762,762,5056,0.0742063492063492,0.3585539215686275,0.2668707482993198,0.0056535947712418,,OUT,False,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.4020674213755164,-61.36785856958263,39.64151553323163,126.30772038938048,defensive,defensive,left,left,0.19266439909297056,1,0,0.3529003267973857,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
25b2771c-09d7-4894-91dc-10abe1bc61fc,PASS,1,0 days 00:01:04.560000,0 days 00:01:06.331000,alive,760,760,5069,0.7804761904761905,0.9943464052287584,0.9083333333333332,0.7088480392156863,5006.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.31282066104355366,-65.87533026917758,39.01346120814188,125.43817548786694,defensive,defensive,left,left,0.12785714285714267,1,0,0.2854983660130721,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
0b750464-2728-40f6-81e4-ed75449b1904,PASS,1,0 days 00:01:06.531000,0 days 00:01:07.984000,alive,760,760,5006,0.8996031746031745,0.7088480392156863,0.8734126984126984,0.6818872549019608,,INCOMPLETE,False,,0,0,7478,OL Reign,Houston Dash,0.03758756355358941,-134.16968451374188,39.30144918800325,125.41411063501762,defensive,defensive,left,left,-0.026190476190476097,0,1,0.026960784313725505,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
03bf12a5-7ba3-432b-b900-a4177d94cd5d,PASS,1,0 days 00:01:15.322000,0 days 00:01:16.368000,alive,760,760,5069,0.8124404761904762,0.9943464052287584,0.9083333333333332,0.8925816993464053,5075.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.13982666202960797,-46.70159557246,39.014113752367145,125.40779623929657,defensive,defensive,left,left,0.095892857142857,1,0,0.10176470588235309,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
50e7f91f-a264-4777-a61f-3b412880c104,PASS,1,0 days 00:01:25.049000,0 days 00:01:26.759000,alive,760,762,5051,0.0742063492063492,0.163954248366013,0.2116326530612245,0.1865686274509804,,INCOMPLETE,False,,0,0,7478,OL Reign,Houston Dash,0.13927454588908603,9.34464105979175,39.83611486714711,126.36893021585257,defensive,defensive,left,left,0.1374263038548753,1,0,0.022614379084967412,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
28d31f3d-5700-4db9-b66e-0c54a0605616,PASS,1,0 days 00:01:31.448000,0 days 00:01:33.125000,alive,760,760,5007,0.986904761904762,0.869967320261438,0.9956349206349208,0.722328431372549,,OUT,False,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.14789677881481894,-86.6159358377424,39.14247614199283,125.28078981100548,defensive,defensive,left,left,0.00873015873015881,1,0,0.14763888888888899,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
47d6f77b-f38d-46fd-b160-9c7ef14c72bd,PASS,1,0 days 00:01:57.662000,0 days 00:02:00.848000,alive,762,762,5056,0.0567460317460317,0.5067279411764707,0.5305,0.7492892156862745,,,,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.5322394144820565,27.11237386874841,39.49331282665928,126.27787894324692,defensive,defensive,left,left,0.47375396825396826,1,0,0.2425612745098038,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
59e069f2-1e36-4f86-95dc-9ada1735d223,PASS,1,0 days 00:02:09.932000,0 days 00:02:13.583000,alive,762,762,5045,0.4869285714285714,0.7762499999999999,0.7804761904761905,0.0508823529411764,5051.0,COMPLETE,True,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.7825141711484719,-67.96740901456387,39.2267722798623,125.78504206126146,defensive,defensive,left,left,0.29354761904761917,1,0,0.7253676470588235,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
d2e64cbb-133a-41a0-8787-9526f9c3a58e,PASS,1,0 days 00:02:18.969000,0 days 00:02:19.261000,alive,762,762,5051,0.9345238095238096,0.1300326797385621,0.9345238095238096,0.1865686274509804,,INCOMPLETE,False,,0,0,7478,OL Reign,Houston Dash,0.056535947712418294,90.0,39.880918104643506,125.56353736090573,defensive,defensive,left,left,0.0,0,0,0.056535947712418294,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
060ccbcb-d65b-4f0d-8d0c-03f1a8314355,PASS,1,0 days 00:02:20.192000,0 days 00:02:21.496000,alive,760,760,5069,0.0654761904761904,0.8360457516339869,0.1353174603174603,0.802124183006536,5075.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.07764325979238595,-25.90562260573216,39.16400898145675,126.16697394241228,defensive,defensive,left,left,0.06984126984126991,1,0,0.03392156862745088,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
dcae4797-4792-48c6-aca1-3419a6e55106,PASS,1,0 days 00:02:25.298000,0 days 00:02:26.300000,alive,760,760,5075,0.1701785714285714,0.7358088235294117,0.1701785714285714,0.6279656862745098,5001.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.10784313725490191,-90.0,39.26455996810106,126.09862335626725,defensive,defensive,left,left,0.0,0,0,0.10784313725490191,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
6d999015-cbe8-4725-ae05-6ef3ac90e896,PASS,1,0 days 00:02:28.545000,0 days 00:02:29.877000,alive,760,760,5001,0.144047619047619,0.722328431372549,0.0305555555555555,0.7358088235294117,5007.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.11428984840478781,173.22624221523697,39.27793570911688,126.12765281649416,defensive,defensive,left,left,-0.1134920634920635,0,1,0.013480392156862697,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
95da0395-8d05-4b45-98bf-0235d0ead75d,PASS,1,0 days 00:02:30.098000,0 days 00:02:33.229000,alive,760,760,5007,0.0305555555555555,0.7358088235294117,0.4172142857142857,0.8134313725490195,5002.0,COMPLETE,True,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.3943732162866327,11.351360806469213,39.26420306569848,126.23131271222317,defensive,defensive,left,left,0.3866587301587302,1,0,0.07762254901960786,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
6e71c17b-2c18-4c23-86f8-701044d309e7,PASS,1,0 days 00:02:34.550000,0 days 00:02:35.831000,alive,760,760,5002,0.4346428571428571,0.8360457516339869,0.337891156462585,0.8360457516339869,5075.0,COMPLETE,True,,1,0,7478,OL Reign,Houston Dash,0.09675170068027211,180.0,39.16636601449478,125.81609571540156,defensive,defensive,left,left,-0.09675170068027211,0,1,0.0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
9feb911a-ee21-4a86-bb68-8548fd9674f2,PASS,1,0 days 00:02:56.749000,0 days 00:02:58.759000,alive,760,760,5069,0.4010204081632653,0.9943464052287584,0.5043571428571428,0.9151960784313724,,INCOMPLETE,False,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.1301662589511039,-37.45015377204323,39.00771500258704,125.79887492248835,defensive,defensive,left,left,0.10333673469387755,1,0,0.07915032679738598,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
6f8cc714-c6e6-4a42-980f-d07d3dad7d22,PASS,1,0 days 00:02:58.759000,0 days 00:03:00.349000,alive,760,762,5054,0.4956428571428571,0.0848039215686274,0.4607857142857143,0.0056535947712418,,OUT,False,HIGH_PASS,1,0,7478,OL Reign,Houston Dash,0.08648580600477859,-113.76829185944048,39.918273257011755,125.9941040450194,defensive,defensive,left,left,-0.03485714285714281,0,1,0.0791503267973856,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
f4344da8-0424-4ede-a8b8-7fc2a3c4acb8,PASS,1,0 days 00:03:07.969000,0 days 00:03:10.895000,alive,760,760,5069,0.5653571428571429,0.9943464052287584,0.8211309523809524,0.8586601307189542,,INCOMPLETE,False,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.2895358470529546,-27.94564784801279,39.0097505894907,125.6426477226923,defensive,defensive,left,left,0.25577380952380946,1,0,0.1356862745098042,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
c9a19820-2c1b-4cf8-bcc8-14770d7fc5d2,PASS,1,0 days 00:03:10.895000,0 days 00:03:12.207000,alive,760,762,5054,0.1788690476190476,0.1413398692810457,0.1614880952380952,0.0056535947712418,,OUT,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.1367949655360854,-97.29964260460055,39.85906147355154,126.27674453407401,defensive,defensive,left,left,-0.017380952380952386,0,1,0.1356862745098039,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
1bdb5361-4f38-4585-9ecc-b38925f9a079,PASS,1,0 days 00:03:20.859000,0 days 00:03:23.115000,alive,760,760,5069,0.8734126984126984,0.9943464052287584,0.9345238095238096,0.6684068627450981,,,,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.3316189880807376,-79.38077828353,39.015431076652725,125.34984967872116,defensive,defensive,left,left,0.06111111111111123,1,0,0.3259395424836603,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
e5ebc3df-b96e-489c-85cf-568f3eafc76b,PASS,1,0 days 00:04:08.848000,0 days 00:04:11.934000,alive,762,762,5056,0.0829365079365079,0.3720343137254902,0.5392142857142856,0.1865686274509804,,INCOMPLETE,False,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.4925311475217603,-22.120531839448514,39.628052474186745,126.29520094204742,defensive,defensive,left,left,0.4562777777777777,1,0,0.18546568627450977,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
9368b1b2-0647-4929-a84f-bea3eccae435,PASS,1,0 days 00:04:11.934000,0 days 00:04:13.635000,alive,762,760,5075,0.4607857142857143,0.8134313725490195,0.5989795918367347,0.8134313725490195,,INCOMPLETE,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.13819387755102036,0.0,39.18927766964345,125.7982945545759,defensive,defensive,left,left,0.13819387755102036,1,0,0.0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
d3dc535b-f2e9-445d-983a-ebb377acbe0c,PASS,1,0 days 00:04:13.635000,0 days 00:04:14.913000,alive,762,762,5038,0.4010204081632653,0.1865686274509804,0.5043571428571428,0.1752614379084967,,INCOMPLETE,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.10395351496001706,-6.244508206727341,39.81545095844619,126.05167685146141,defensive,defensive,left,left,0.10333673469387755,1,0,0.01130718954248372,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
4858615c-b1ef-4cab-a331-67aaa8b215f5,PASS,1,0 days 00:04:21.759000,0 days 00:04:23.301000,alive,760,760,5069,0.7015646258503401,0.9943464052287584,0.8041496598639455,0.802124183006536,5075.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.21788316116584602,-61.912079574474156,39.01196233566744,125.51317737622394,defensive,defensive,left,left,0.10258503401360541,1,0,0.1922222222222224,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
a7752853-cc71-4cfd-99c5-6687d30e418a,PASS,1,0 days 00:04:25.859000,0 days 00:04:26.057000,alive,762,762,8382,0.1701785714285714,0.0961111111111111,0.1527777777777777,0.1526470588235294,5053.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.05915319943518524,107.10746652036815,39.904251768489075,126.29927336315166,defensive,defensive,left,left,-0.017400793650793694,0,1,0.05653594771241831,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
75a2ab8b-7bb4-4889-b26e-e2000a1a2e37,PASS,1,0 days 00:04:26.213000,0 days 00:04:27.433000,alive,762,762,5053,0.1614880952380952,0.1526470588235294,0.1003968253968254,0.1300326797385621,5038.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.06514256206365734,-159.6867748183776,39.84768016865711,126.28966890433455,defensive,defensive,left,left,-0.06109126984126981,0,1,0.0226143790849673,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
64fda752-29f8-49a4-9de5-1906fbf19b5f,PASS,1,0 days 00:04:27.553000,0 days 00:04:28.061000,alive,762,762,5038,0.0829365079365079,0.1413398692810457,0.1265873015873015,0.1413398692810457,,INCOMPLETE,False,,0,0,7478,OL Reign,Houston Dash,0.04365079365079359,0.0,39.85874641632014,126.36777636714098,defensive,defensive,left,left,0.04365079365079359,1,0,0.0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
58398a18-cd89-4820-8fce-1a4fb43e1bc7,PASS,1,0 days 00:04:29.396000,0 days 00:04:31.119000,alive,762,762,5038,0.1353174603174603,0.0508823529411764,0.2431972789115646,0.0056535947712418,,OUT,False,,0,0,7478,OL Reign,Houston Dash,0.11697733039136804,-22.745932848227746,39.94934682311606,126.34664269824276,defensive,defensive,left,left,0.10787981859410428,1,0,0.0452287581699346,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
96eeee95-b366-43cd-b088-72f5030def96,PASS,1,0 days 00:04:39.860000,0 days 00:04:41.272000,alive,760,760,5069,0.8041496598639455,0.9943464052287584,0.9083333333333332,0.869967320261438,5075.0,COMPLETE,True,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.16224794172772705,-50.04944295230719,39.013941982716254,125.4156758569813,defensive,defensive,left,left,0.10418367346938773,1,0,0.12437908496732042,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1
7186ed36-5df7-43ee-a2c1-cbd4d9495d90,PASS,1,0 days 00:04:52.848000,0 days 00:04:54.764000,alive,760,760,5069,0.9257936507936508,0.9943464052287584,0.9345238095238096,0.6684068627450981,,INCOMPLETE,False,HIGH_PASS,0,0,7478,OL Reign,Houston Dash,0.3260564384058557,-88.46572256881662,39.01663883831026,125.30007035133166,defensive,defensive,left,left,0.00873015873015881,1,0,0.3259395424836603,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
5b5cef42-c709-4b16-944e-1c675da4ac96,PASS,1,0 days 00:04:56.600000,0 days 00:04:58.105000,alive,760,762,8382,0.0742063492063492,0.3450735294117647,0.0742063492063492,0.2641911764705882,,INCOMPLETE,False,HEAD_PASS,0,0,7478,OL Reign,Houston Dash,0.08088235294117652,-90.0,39.6549959017779,126.31195183418114,defensive,defensive,left,left,0.0,0,0,0.08088235294117652,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
f1fb0812-ad44-434f-aac1-bde8d98158b7,PASS,1,0 days 00:04:58.105000,0 days 00:04:58.933000,alive,760,760,5075,0.9257936507936508,0.7358088235294117,0.8734126984126984,0.6684068627450981,5006.0,COMPLETE,True,HIGH_PASS,1,0,7478,OL Reign,Houston Dash,0.08536268792573107,-127.8523102136142,39.27510410713485,125.38079329161945,defensive,defensive,left,left,-0.05238095238095242,0,1,0.0674019607843136,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
74e748ae-f14f-43a0-b22a-9880671a7381,PASS,1,0 days 00:04:59.401000,0 days 00:05:03.963000,alive,760,760,5006,0.8821428571428571,0.6684068627450981,0.9257936507936508,0.1074183006535947,,INCOMPLETE,False,LONG_BALL,0,0,7478,OL Reign,Houston Dash,0.5626842441226133,-85.55075227925626,39.34148439923136,125.44336614193945,defensive,defensive,left,left,0.04365079365079372,1,0,0.5609885620915034,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0
bf0b4ece-48d4-403b-90c5-d8ceea73ef58,PASS,1,0 days 00:05:03.963000,0 days 00:05:05.556000,alive,762,762,4959,0.0742063492063492,0.8925816993464053,0.2668707482993198,0.869967320261438,5059.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.19398706353582973,-6.694577245481896,39.107488703885835,126.14113583171445,defensive,defensive,left,left,0.19266439909297056,1,0,0.02261437908496733,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
ba199595-5a0b-45ec-9f94-dfe9cd05f7a4,PASS,1,0 days 00:05:07.519000,0 days 00:05:08.300000,alive,762,762,5059,0.2195238095238095,0.7762499999999999,0.2195238095238095,0.6818872549019608,5053.0,COMPLETE,True,,1,0,7478,OL Reign,Houston Dash,0.0943627450980391,-90.0,39.22436430033568,126.03914090662367,defensive,defensive,left,left,0.0,0,0,0.0943627450980391,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
04dab281-5760-4d2c-80a2-dbbce6a20ea7,PASS,1,0 days 00:05:11.616000,0 days 00:05:13.165000,alive,760,760,8298,0.6463265306122449,0.0848039215686274,0.5392142857142856,0.1187254901960784,4998.0,COMPLETE,True,,0,0,7478,OL Reign,Houston Dash,0.11235526612147408,162.4274329315583,39.92042855436044,125.85119089073753,defensive,defensive,left,left,-0.10711224489795923,0,1,0.03392156862745101,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
