pass_distance,pass_angle,distance_from_own_goal,distance_to_opponent_goal,pass_progression,lateral_movement,is_forward_pass,is_backward_pass,is_long_pass,is_short_pass,is_diagonal_pass,is_cross_field,pass_into_final_third,pass_into_box,is_under_pressure,is_counter_attack,body_part_DROP_KICK,body_part_HEAD,body_part_KEEPER_ARM,body_part_LEFT_FOOT,body_part_OTHER,body_part_RIGHT_FOOT,pass_type_CROSS,pass_type_HAND_PASS,pass_type_HEAD_PASS,pass_type_HIGH_PASS,pass_type_LONG_BALL,pass_type_SHOT_ASSIST,pass_type_THROUGH_BALL,set_piece_CORNER_KICK,set_piece_FREE_KICK,set_piece_GOAL_KICK,set_piece_KICK_OFF,set_piece_THROW_IN,zone_start_defensive,zone_start_middle,zone_start_attacking,zone_end_defensive,zone_end_middle,zone_end_attacking,lateral_start_left,lateral_start_center,lateral_start_right,lateral_end_left,lateral_end_center,lateral_end_right,pass_success,match_id
0.3953101866357019,43.91657108868836,39.98481981496615,126.12780244787105,0.28476190476190477,0.2741911764705883,1,0,0,1,1,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.2872379546668686,83.69101597277844,39.29260481107177,125.94766736739525,0.0315646258503402,0.2854983660130721,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.11028709729333232,30.838853202209606,39.99969681339493,125.86883450745684,0.09469387755102043,0.0565359477124183,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.067843137254902,-90.0,39.9232956387005,125.70152591073719,0.0,0.067843137254902,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1337102458344231,175.14899633837362,39.992769358266685,125.6491437106884,-0.13323129251700672,0.011307189542483699,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.4541502895236394,83.86370387282983,39.97919770086227,125.74941686004499,0.04854591836734701,0.4515482026143791,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.04379396333530352,67.18516984205688,39.54181742244502,125.58088790378346,0.016981292517006863,0.040367647058823675,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.11887559302094054,65.0502129085162,39.48014645024524,126.17418444703999,0.05014455782312929,0.10778186274509793,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.0812663852254918,95.57233477681882,39.66214749287293,125.66404931676037,-0.00789115646258498,0.08088235294117646,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.17709939512765804,-110.88308992952983,39.68851403624902,125.70250993336764,-0.06312925170068029,0.1654656862745098,0,1,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.19553852399751773,163.19415479782643,39.87495304234443,125.85182266413258,-0.1871870748299319,0.056535947712418294,0,1,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.2950882421972841,147.0089061447085,39.804593391160225,126.00793602289453,-0.2475068027210885,0.1606781045751635,0,1,0,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.20158168915071323,41.94577696546266,39.65541010686299,126.19646377419154,0.14993197278911558,0.1347426470588235,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.17655852955587267,26.634352982485538,39.123190942403326,125.65334394685226,0.15782312925170072,0.07915032679738554,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.22326245845380785,-117.71100028321104,39.04546024006717,125.54622291334633,-0.10381972789115645,0.19765522875817,0,1,0,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.2175660139839826,128.31963598146152,39.21351321735019,125.76427912790493,-0.13490136054421764,0.17069444444444437,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.16807222506717756,-70.36645235189373,39.04132331919271,125.83940376034303,0.05647278911564618,0.1583006535947712,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1916971041125435,-79.89843485018908,39.239279634251204,125.87087100777438,0.033622448979591824,0.18872549019607843,1,0,0,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.34301265912682477,123.92655764099182,39.42835162228452,125.89789762317805,-0.19144557823129252,0.28461601307189544,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.18510384003952715,-75.17984593776879,39.153452173661286,125.98702946186717,0.04734693877551022,0.17894607843137256,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.4124354416207311,-23.068538132769728,39.37384254442765,125.9354446190875,0.3794557823129252,0.16160539215686276,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.31964213851439904,-53.20617952189578,39.46710959497257,126.09236849565005,0.19144557823129252,0.255968137254902,1,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.14382977314904521,-170.95383846338677,39.83798553811198,126.06630823232136,-0.1420408163265306,0.0226143790849673,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.3150918367346939,0.0,39.88211537713771,126.20787623961711,0.3150918367346939,0.0,1,0,0,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.1904855402715215,77.4121825902711,39.885281561314265,125.91723460646523,0.04151360544217686,0.185906862745098,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.3816047424823744,6.083436072258052,39.30659836475821,125.89939497313023,0.37945578231292515,0.0404411764705882,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.4371026182251236,33.69429551901145,39.70969255774353,126.15349611084781,0.36367346938775513,0.24248774509803928,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.37257443794755546,-71.08667774296413,39.576075919591105,125.97627112767728,0.12076530612244901,0.3524591503267975,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
0.5643060299245835,49.13916544769292,39.96454817868913,125.93406198590444,0.3691825396825398,0.4267851307189542,1,0,0,1,1,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.7045034008720258,-45.336282197846955,39.493503880098025,126.20325137749472,0.4952267573696145,0.5010743464052289,1,0,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,7478
0.24623792358184274,-84.38680803394324,39.007634675327765,125.80637719350982,0.02408503401360551,0.2450571895424839,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,7478
